"seed" "muBase" "muInv" "sigmaK" "alpha" "rep" "n" "enVar" "mig1" "mig2" "theta1" "theta2" "burnin" "chromNum" "r" "dom"
3384664 1e-06 0 3 0.2 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384666 1e-06 0 3 0.2 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384668 1e-06 0 3 0.2 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384670 1e-06 0 3 0.2 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384672 1e-06 0 3 0.2 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384674 1e-06 0 3 0.2 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384676 1e-06 0 3 0.2 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384678 1e-06 0 3 0.2 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384680 1e-06 0 3 0.2 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384682 1e-06 0 3 0.2 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384684 1e-06 0 3 0.2 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384686 1e-06 0 3 0.2 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384688 1e-06 0 3 0.2 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384690 1e-06 0 3 0.2 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384692 1e-06 0 3 0.2 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384694 1e-06 0 3 0.2 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384696 1e-06 0 3 0.2 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384698 1e-06 0 3 0.2 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384700 1e-06 0 3 0.2 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384702 1e-06 0 3 0.2 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384704 1e-06 0 3 0.2 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384706 1e-06 0 3 0.2 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384708 1e-06 0 3 0.2 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384710 1e-06 0 3 0.2 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384712 1e-06 0 3 0.2 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384714 1e-06 0 3 0.2 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384716 1e-06 0 3 0.2 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384718 1e-06 0 3 0.2 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384720 1e-06 0 3 0.2 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384722 1e-06 0.001 0.75 0.002 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384724 1e-06 0.001 0.75 0.002 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384726 1e-06 0.001 0.75 0.002 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384728 1e-06 0.001 0.75 0.002 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384730 1e-06 0.001 0.75 0.002 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384732 1e-06 0.001 0.75 0.002 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384734 1e-06 0.001 0.75 0.002 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384736 1e-06 0.001 0.75 0.002 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384738 1e-06 0.001 0.75 0.002 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384740 1e-06 0.001 0.75 0.002 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384742 1e-06 0.001 0.75 0.002 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384744 1e-06 0.001 0.75 0.002 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384746 1e-06 0.001 0.75 0.002 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384748 1e-06 0.001 0.75 0.002 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384750 1e-06 0.001 0.75 0.002 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384752 1e-06 0.001 0.75 0.002 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384754 1e-06 0.001 0.75 0.002 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384756 1e-06 0.001 0.75 0.002 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384758 1e-06 0.001 0.75 0.002 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384760 1e-06 0.001 0.75 0.002 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384762 1e-06 0.001 0.75 0.002 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384764 1e-06 0.001 0.75 0.002 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384766 1e-06 0.001 0.75 0.002 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384768 1e-06 0.001 0.75 0.002 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384770 1e-06 0.001 0.75 0.002 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384772 1e-06 0.001 0.75 0.002 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384774 1e-06 0.001 0.75 0.002 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384776 1e-06 0.001 0.75 0.002 5 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384778 1e-06 0.001 0.75 0.002 5 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384780 1e-06 0.001 0.75 0.002 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384780 1e-06 0.001 0.75 0.002 5 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384781 1e-06 0.001 0.75 0.002 5 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384782 1e-06 0.001 0.75 0.2 1 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384783 1e-06 0.001 0.75 0.2 1 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384784 1e-06 0.001 0.75 0.2 1 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384785 1e-06 0.001 0.75 0.2 1 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384786 1e-06 0.001 0.75 0.2 1 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384787 1e-06 0.001 0.75 0.2 1 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384788 1e-06 0.001 0.75 0.2 1 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384789 1e-06 0.001 0.75 0.2 1 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384790 1e-06 0.001 0.75 0.2 1 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384791 1e-06 0.001 0.75 0.2 1 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384792 1e-06 0.001 0.75 0.2 1 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384793 1e-06 0.001 0.75 0.2 1 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384794 1e-06 0.001 0.75 0.2 2 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384795 1e-06 0.001 0.75 0.2 2 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384796 1e-06 0.001 0.75 0.2 2 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384797 1e-06 0.001 0.75 0.2 2 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384798 1e-06 0.001 0.75 0.2 2 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384799 1e-06 0.001 0.75 0.2 2 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384800 1e-06 0.001 0.75 0.2 2 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384801 1e-06 0.001 0.75 0.2 2 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384802 1e-06 0.001 0.75 0.2 2 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384803 1e-06 0.001 0.75 0.2 2 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384804 1e-06 0.001 0.75 0.2 2 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384805 1e-06 0.001 0.75 0.2 2 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384806 1e-06 0.001 0.75 0.2 3 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384807 1e-06 0.001 0.75 0.2 3 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384808 1e-06 0.001 0.75 0.2 3 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384809 1e-06 0.001 0.75 0.2 3 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384810 1e-06 0.001 0.75 0.2 3 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384811 1e-06 0.001 0.75 0.2 3 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384812 1e-06 0.001 0.75 0.2 3 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384813 1e-06 0.001 0.75 0.2 3 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384814 1e-06 0.001 0.75 0.2 3 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384815 1e-06 0.001 0.75 0.2 3 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384816 1e-06 0.001 0.75 0.2 3 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384817 1e-06 0.001 0.75 0.2 3 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384818 1e-06 0.001 0.75 0.2 4 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384819 1e-06 0.001 0.75 0.2 4 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384820 1e-06 0.001 0.75 0.2 4 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384821 1e-06 0.001 0.75 0.2 4 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384822 1e-06 0.001 0.75 0.2 4 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
3384823 1e-06 0.001 0.75 0.2 4 1000 0 0.5 0.5 1 -1 10000 21 1e-06 2
3384824 1e-06 0.001 0.75 0.2 4 1000 0.1 0.001 0.001 1 -1 10000 21 1e-06 2
3384825 1e-06 0.001 0.75 0.2 4 1000 0.1 0.01 0.01 1 -1 10000 21 1e-06 2
3384826 1e-06 0.001 0.75 0.2 4 1000 0.1 0.1 0.1 1 -1 10000 21 1e-06 2
3384827 1e-06 0.001 0.75 0.2 4 1000 0.1 0.25 0.25 1 -1 10000 21 1e-06 2
3384828 1e-06 0.001 0.75 0.2 4 1000 0.1 0.4 0.4 1 -1 10000 21 1e-06 2
3384829 1e-06 0.001 0.75 0.2 4 1000 0.1 0.5 0.5 1 -1 10000 21 1e-06 2
3384830 1e-06 0.001 0.75 0.2 5 1000 0 0.001 0.001 1 -1 10000 21 1e-06 2
3384831 1e-06 0.001 0.75 0.2 5 1000 0 0.01 0.01 1 -1 10000 21 1e-06 2
3384832 1e-06 0.001 0.75 0.2 5 1000 0 0.1 0.1 1 -1 10000 21 1e-06 2
3384833 1e-06 0.001 0.75 0.2 5 1000 0 0.25 0.25 1 -1 10000 21 1e-06 2
3384834 1e-06 0.001 0.75 0.2 5 1000 0 0.4 0.4 1 -1 10000 21 1e-06 2
